time_s,n2o_tank_pressure_bar,n2o_tank_temperature_k,n2o_tank_liquid_mass_kg,n2o_tank_vapour_mass_kg,n2o_tank_pressurant_gas_mass_kg,n2o_tank_total_mass_kg,n2o_tank_total_internal_energy_kj,ethanol_tank_pressure_bar,ethanol_tank_temperature_k,ethanol_tank_liquid_mass_kg,ethanol_tank_vapour_mass_kg,ethanol_tank_pressurant_gas_mass_kg,ethanol_tank_total_mass_kg,ethanol_tank_total_internal_energy_kj,n2_tank_pressure_bar,n2_tank_temperature_k,n2_tank_liquid_mass_kg,n2_tank_vapour_mass_kg,n2_tank_pressurant_gas_mass_kg,n2_tank_total_mass_kg,n2_tank_total_internal_energy_kj,n2o_injector_mdot_kg_s,ethanol_injector_mdot_kg_s,ethanol_regulator_mdot_kg_s,engine_chamber_pressure_bar,engine_chamber_temperature_k,engine_thrust_n,engine_isp_s,engine_mixture_ratio,engine_total_mdot_kg_s,engine_cstar_ideal_m_s,engine_cstar_delivered_m_s,engine_cf_ideal,engine_cf_delivered
5.120000,40.294681,283.443335,0.642401,0.932703,,1.575104,452.982384,49.998462,292.321047,1.896557,0.000000,0.151512,2.048069,-269.867695,153.501607,242.893539,0.000000,0.221462,0.221462,0.221462,30.679195,0.720748,0.240102,0.017760,29.636357,2669.304157,2084.051492,221.172946,3.001842,0.960850,1514.045282,1514.045282,1.432563,1.432563
5.140000,40.227317,283.373566,0.627987,0.932721,,1.560707,450.256938,49.998462,292.314629,1.891751,0.000000,0.151867,2.043618,-269.061046,153.013949,242.672648,0.000000,0.221106,0.221106,0.221106,30.605299,0.719847,0.240302,0.017777,29.602524,2665.666301,2081.197304,221.031411,2.995593,0.960149,1513.421800,1513.421800,1.432236,1.432236
5.160000,40.159983,283.303742,0.613601,0.932727,,1.546328,447.537333,49.998462,292.308173,1.886941,0.000000,0.152223,2.039164,-268.253724,152.526976,242.451522,0.000000,0.220751,0.220751,0.220751,30.531411,0.718946,0.240502,0.017794,29.568684,2662.018569,2078.342808,220.889465,2.989351,0.959448,1512.795832,1512.795832,1.431909,1.431909
5.180000,40.092679,283.233862,0.599245,0.932722,,1.531967,444.823566,49.998462,292.301678,1.882127,0.000000,0.152579,2.034706,-267.445729,152.040690,242.230166,0.000000,0.220394,0.220394,0.220394,30.457533,0.718044,0.240703,0.017810,29.534773,2658.360385,2075.482879,220.747017,2.983115,0.958746,1512.167270,1512.167270,1.431580,1.431580
5.200000,40.025405,283.163926,0.584918,0.932706,,1.517624,442.115628,49.998462,292.295145,1.877309,0.000000,0.152936,2.030244,-266.637057,151.555092,242.008578,0.000000,0.220038,0.220038,0.220038,30.383665,0.717142,0.240903,0.017827,29.500861,2654.694163,2072.623216,220.604212,2.976889,0.958045,1511.536514,1511.536514,1.431251,1.431251
5.220000,39.958161,283.093932,0.570620,0.932680,,1.503300,439.413520,49.998432,292.288575,1.872487,0.000000,0.153293,2.025779,-265.827705,151.070181,241.786755,0.000000,0.219681,0.219681,0.219681,30.309806,0.716239,0.241103,0.017844,29.466874,2651.018159,2069.757698,220.460911,2.970670,0.957342,1510.903255,1510.903255,1.430921,1.430921
5.240000,39.890944,283.023881,0.556351,0.932642,,1.488993,436.717231,49.998432,292.281966,1.867661,0.000000,0.153650,2.021310,-265.017676,150.585959,241.564700,0.000000,0.219324,0.219324,0.219324,30.235957,0.715336,0.241304,0.017860,29.432888,2647.335404,2066.892747,220.317289,2.964463,0.956640,1510.268001,1510.268001,1.430590,1.430590
5.260000,39.823756,282.953772,0.542110,0.932594,,1.474704,434.026764,49.998432,292.275319,1.862831,0.000000,0.154007,2.016838,-264.206967,150.102423,241.342409,0.000000,0.218966,0.218966,0.218966,30.162118,0.714433,0.241504,0.017877,29.398820,2643.640584,2064.021341,220.173094,2.958259,0.955937,1509.629826,1509.629826,1.430258,1.430258
5.280000,39.756596,282.883604,0.527899,0.932535,,1.460434,431.342108,49.998402,292.268633,1.857996,0.000000,0.154365,2.012362,-263.395572,149.619577,241.119884,0.000000,0.218608,0.218608,0.218608,30.088288,0.713530,0.241705,0.017894,29.364763,2639.938523,2061.151256,220.028573,2.952066,0.955235,1508.989545,1508.989545,1.429926,1.429926
5.300000,39.689463,282.813376,0.513716,0.932466,,1.446181,428.663263,49.998402,292.261910,1.853158,0.000000,0.154723,2.007882,-262.583497,149.137421,240.897125,0.000000,0.218250,0.218250,0.218250,30.014469,0.712625,0.241906,0.017911,29.330611,2636.226844,2058.273722,219.883526,2.945880,0.954530,1508.346742,1508.346742,1.429592,1.429592
5.320000,39.622356,282.743088,0.499561,0.932386,,1.431947,425.990222,49.998402,292.255144,1.848316,0.000000,0.155082,2.003398,-261.770756,148.655954,240.674130,0.000000,0.217892,0.217892,0.217892,29.940661,0.711721,0.242107,0.017927,29.296484,2632.506836,2055.398580,219.738134,2.939703,0.953828,1507.701621,1507.701621,1.429258,1.429258
5.340000,39.555275,282.672738,0.485436,0.932295,,1.417730,423.322984,49.998402,292.248339,1.843470,0.000000,0.155441,1.998911,-260.957326,148.175169,240.450893,0.000000,0.217533,0.217533,0.217533,29.866861,0.710816,0.242307,0.017944,29.262247,2628.775477,2052.514745,219.592145,2.933530,0.953123,1507.053650,1507.053650,1.428923,1.428923
5.360000,39.488220,282.602327,0.471339,0.932194,,1.403532,420.661539,49.998402,292.241496,1.838620,0.000000,0.155800,1.994420,-260.143207,147.695077,240.227422,0.000000,0.217173,0.217173,0.217173,29.793073,0.709911,0.242508,0.017961,29.228050,2625.037688,2049.634542,219.445877,2.927369,0.952420,1506.403666,1506.403666,1.428587,1.428587
5.380000,39.421190,282.531853,0.457270,0.932082,,1.389352,418.005889,49.998373,292.234611,1.833766,0.000000,0.156160,1.989925,-259.328414,147.215674,240.003711,0.000000,0.216814,0.216814,0.216814,29.719294,0.709005,0.242709,0.017978,29.193729,2621.288610,2046.744382,219.298992,2.921212,0.951714,1505.750897,1505.750897,1.428250,1.428250
5.400000,39.354184,282.461316,0.443230,0.931960,,1.375190,415.356023,49.998373,292.227687,1.828908,0.000000,0.156519,1.985427,-258.512931,146.736955,239.779758,0.000000,0.216454,0.216454,0.216454,29.645526,0.708100,0.242910,0.017995,29.159455,2617.533208,2043.858508,219.151835,2.915067,0.951010,1505.096027,1505.096027,1.427912,1.427912
5.420000,39.287202,282.390715,0.429219,0.931827,,1.361046,412.711945,49.998373,292.220721,1.824045,0.000000,0.156880,1.980925,-257.696774,146.258931,239.555570,0.000000,0.216094,0.216094,0.216094,29.571769,0.707192,0.243111,0.018011,29.125050,2613.765970,2040.962304,219.004034,2.908925,0.950303,1504.438172,1504.438172,1.427573,1.427573
5.440000,39.220243,282.320050,0.415236,0.931684,,1.346921,410.073641,49.998343,292.213711,1.819179,0.000000,0.157240,1.976419,-256.879936,145.781589,239.331136,0.000000,0.215733,0.215733,0.215733,29.498022,0.706286,0.243313,0.018028,29.090702,2609.991949,2038.071103,218.855955,2.902794,0.949599,1503.778167,1503.778167,1.427234,1.427234
5.460000,39.153307,282.249319,0.401282,0.931531,,1.332813,407.441118,49.998343,292.206664,1.814309,0.000000,0.157601,1.971910,-256.062404,145.304937,239.106463,0.000000,0.215372,0.215372,0.215372,29.424285,0.705378,0.243513,0.018045,29.056209,2606.207935,2035.168319,218.707260,2.896669,0.948891,1503.115500,1503.115500,1.426893,1.426893
5.480000,39.086393,282.178521,0.387356,0.931367,,1.318724,404.814359,49.998343,292.199573,1.809435,0.000000,0.157962,1.967397,-255.244190,144.828974,238.881546,0.000000,0.215011,0.215011,0.215011,29.350559,0.704472,0.243715,0.018062,29.021791,2602.416570,2032.272017,218.558291,2.890554,0.948187,1502.450582,1502.450582,1.426552,1.426552
5.500000,39.019501,282.107657,0.373459,0.931194,,1.304652,402.193375,49.998343,292.192439,1.804556,0.000000,0.158324,1.962880,-254.425295,144.353699,238.656386,0.000000,0.214650,0.214650,0.214650,29.276844,0.703562,0.243916,0.018079,28.987205,2598.612848,2029.362220,218.408604,2.884441,0.947478,1501.782534,1501.782534,1.426210,1.426210
5.520000,38.952630,282.036725,0.359590,0.931010,,1.290599,399.578146,49.998313,292.185263,1.799674,0.000000,0.158686,1.958360,-253.605712,143.879111,238.430981,0.000000,0.214288,0.214288,0.214288,29.203140,0.702655,0.244118,0.018096,28.952715,2594.803103,2026.460686,218.258704,2.878340,0.946773,1501.112432,1501.112432,1.425867,1.425867
5.540000,38.885780,281.965724,0.345749,0.930815,,1.276564,396.968683,49.998313,292.178049,1.794787,0.000000,0.159048,1.953836,-252.785426,143.405212,238.205332,0.000000,0.213925,0.213925,0.213925,29.129446,0.701744,0.244319,0.018113,28.918034,2590.982292,2023.543763,218.108087,2.872243,0.946063,1500.439413,1500.439413,1.425522,1.425522
5.560000,38.818949,281.894655,0.331936,0.930611,,1.262548,394.364967,49.998313,292.170791,1.789897,0.000000,0.159411,1.949308,-251.964451,142.932006,237.979439,0.000000,0.213563,0.213563,0.213563,29.055764,0.700837,0.244521,0.018130,28.883477,2587.155615,2020.637398,217.957291,2.866158,0.945358,1499.764357,1499.764357,1.425178,1.425178
5.580000,38.752138,281.823515,0.318152,0.930397,,1.248549,391.767011,49.998283,292.163491,1.785003,0.000000,0.159774,1.944776,-251.142785,142.459487,237.753298,0.000000,0.213200,0.213200,0.213200,28.982093,0.699924,0.244723,0.018147,28.848697,2583.315356,2017.712888,217.805662,2.860073,0.944647,1499.085966,1499.085966,1.424831,1.424831
5.600000,38.685346,281.752304,0.304396,0.930172,,1.234569,389.174792,49.998283,292.156147,1.780104,0.000000,0.160137,1.940241,-250.320428,141.987658,237.526912,0.000000,0.212836,0.212836,0.212836,28.908433,0.699017,0.244925,0.018164,28.814072,2579.472434,2014.801642,217.653983,2.854005,0.943941,1498.406002,1498.406002,1.424485,1.424485
5.620000,38.618572,281.681022,0.290669,0.929938,,1.220607,386.588328,49.998283,292.148761,1.775202,0.000000,0.160501,1.935702,-249.497378,141.516517,237.300276,0.000000,0.212473,0.212473,0.212473,28.834784,0.698103,0.245126,0.018182,28.779187,2575.613478,2011.869258,217.501348,2.847933,0.943229,1497.722175,1497.722175,1.424136,1.424136
5.640000,38.551815,281.609668,0.276969,0.929694,,1.206663,384.007593,49.998283,292.141327,1.770295,0.000000,0.160865,1.931160,-248.673651,141.046064,237.073392,0.000000,0.212109,0.212109,0.212109,28.761147,0.697195,0.245329,0.018199,28.744501,2571.751977,2008.953608,217.348716,2.841878,0.942523,1497.036842,1497.036842,1.423788,1.423788
5.660000,38.485076,281.538240,0.263298,0.929439,,1.192737,381.432606,49.998253,292.133850,1.765384,0.000000,0.161229,1.926613,-247.849225,140.576297,236.846257,0.000000,0.211745,0.211745,0.211745,28.687521,0.696279,0.245530,0.018216,28.709503,2567.874439,2006.012660,217.195058,2.835819,0.941809,1496.347617,1496.347617,1.423436,1.423436
5.680000,38.418354,281.466738,0.249655,0.929175,,1.178830,378.863338,49.998253,292.126331,1.760470,0.000000,0.161594,1.922063,-247.024098,140.107218,236.618871,0.000000,0.211380,0.211380,0.211380,28.613906,0.695371,0.245733,0.018233,28.674760,2563.997043,2003.092971,217.041545,2.829781,0.941104,1495.657339,1495.657339,1.423087,1.423087
5.700000,38.351647,281.395162,0.236040,0.928901,,1.164941,376.299814,49.998253,292.118768,1.755551,0.000000,0.161959,1.917510,-246.198273,139.638830,236.391234,0.000000,0.211015,0.211015,0.211015,28.540302,0.694454,0.245934,0.018250,28.639642,2560.100404,2000.142771,216.886830,2.823734,0.940388,1494.962569,1494.962569,1.422733,1.422733
5.720000,38.284956,281.323510,0.222453,0.928617,,1.151070,373.741999,49.998224,292.111158,1.750628,0.000000,0.162324,1.912952,-245.371757,139.171131,236.163346,0.000000,0.210650,0.210650,0.210650,28.466711,0.693545,0.246138,0.018268,28.604852,2556.205337,1997.219877,216.732390,2.817710,0.939683,1494.266974,1494.266974,1.422382,1.422382
5.740000,38.218279,281.251782,0.208894,0.928323,,1.137217,371.189924,49.998224,292.103505,1.745701,0.000000,0.162690,1.908391,-244.544540,138.704119,235.935204,0.000000,0.210284,0.210284,0.210284,28.393131,0.692626,0.246339,0.018285,28.569598,2552.290346,1994.259146,216.576607,2.811676,0.938965,1493.566736,1493.566736,1.422026,1.422026
5.760000,38.151617,281.179976,0.195364,0.928019,,1.123383,368.643546,49.998224,292.095804,1.740771,0.000000,0.163056,1.903826,-243.716631,138.237795,235.706808,0.000000,0.209918,0.209918,0.209918,28.319562,0.691718,0.246543,0.018302,28.534774,2548.379038,1991.334175,216.421290,2.805668,0.938261,1492.866026,1492.866026,1.421673,1.421673
5.780000,38.084969,281.108092,0.181861,0.927706,,1.109567,366.102908,49.998194,292.088055,1.735836,0.000000,0.163422,1.899258,-242.888033,137.772159,235.478157,0.000000,0.209551,0.209551,0.209551,28.246006,0.690796,0.246744,0.018319,28.499369,2544.443202,1988.361676,216.264340,2.799643,0.937540,1492.159815,1492.159815,1.421315,1.421315
5.800000,38.018333,281.036128,0.168386,0.927383,,1.095769,363.567953,49.998194,292.080264,1.730897,0.000000,0.163789,1.894686,-242.058719,137.307207,235.249248,0.000000,0.209185,0.209185,0.209185,28.172460,0.689888,0.246948,0.018337,28.464526,2540.517103,1985.435690,216.108193,2.793653,0.936837,1491.454196,1491.454196,1.420960,1.420960
5.820000,37.951710,280.964086,0.154940,0.927050,,1.081990,361.038737,49.998194,292.072424,1.725954,0.000000,0.164156,1.890110,-241.228716,136.842950,235.020086,0.000000,0.208818,0.208818,0.208818,28.098928,0.688963,0.247150,0.018354,28.428952,2536.561153,1982.449940,215.950063,2.787638,0.936113,1490.742085,1490.742085,1.420599,1.420599
5.840000,37.885098,280.891961,0.141521,0.926708,,1.068229,358.515189,49.998164,292.064537,1.721007,0.000000,0.164523,1.885530,-240.398005,136.379376,234.790664,0.000000,0.208450,0.208450,0.208450,28.025407,0.688057,0.247355,0.018372,28.394108,2532.618563,1979.524575,215.793053,2.781663,0.935412,1490.031159,1490.031159,1.420243,1.420243
5.860000,37.818498,280.819756,0.128130,0.926356,,1.054486,355.997385,49.998164,292.056603,1.716056,0.000000,0.164891,1.880947,-239.566605,135.916492,234.560985,0.000000,0.208082,0.208082,0.208082,27.951898,0.687128,0.247555,0.018389,28.358336,2528.642568,1976.523236,215.633697,2.775658,0.934684,1489.313104,1489.313104,1.419879,1.419879
5.880000,37.751907,280.747468,0.114767,0.925995,,1.040762,353.485230,49.998164,292.048621,1.711100,0.000000,0.165259,1.876360,-238.734494,135.454291,234.331045,0.000000,0.207714,0.207714,0.207714,27.878400,0.686224,0.247761,0.018407,28.323522,2524.685379,1973.600954,215.475913,2.769701,0.933985,1488.597229,1488.597229,1.419522,1.419522
5.900000,37.685328,280.675097,0.101433,0.925623,,1.027056,350.978825,49.998164,292.040591,1.706141,0.000000,0.165628,1.871769,-237.901688,134.992782,234.100845,0.000000,0.207346,0.207346,0.207346,27.804916,0.685291,0.247961,0.018424,28.287518,2520.686172,1970.581143,215.315182,2.763701,0.933252,1487.872563,1487.872563,1.419154,1.419154
5.920000,37.618757,280.602640,0.088125,0.925243,,1.013368,348.478051,49.998134,292.032513,1.701178,0.000000,0.165997,1.867174,-237.068160,134.531952,233.870379,0.000000,0.206977,0.206977,0.206977,27.731442,0.684389,0.248168,0.018442,28.252772,2516.715991,1967.665138,215.156710,2.757764,0.932558,1487.151939,1487.151939,1.418797,1.418797
5.940000,37.552196,280.530100,0.074847,0.924853,,0.999699,345.983037,49.998134,292.024388,1.696210,0.000000,0.166366,1.862576,-236.233940,134.071819,233.639658,0.000000,0.206608,0.206608,0.206608,27.657982,0.683450,0.248368,0.018459,28.216483,2512.693435,1964.622524,214.994524,2.751769,0.931818,1486.420634,1486.420634,1.418425,1.418425
5.960000,37.485641,280.457471,0.061595,0.924453,,0.986048,343.493626,49.998104,292.016215,1.691239,0.000000,0.166735,1.857974,-235.398990,133.612366,233.408668,0.000000,0.206238,0.206238,0.206238,27.584534,0.682553,0.248576,0.018477,28.181866,2508.712545,1961.717757,214.835498,2.745855,0.931129,1485.695591,1485.695591,1.418067,1.418067
5.980000,37.419096,280.384757,0.048372,0.924044,,0.972416,341.009992,49.998104,292.007994,1.686263,0.000000,0.167105,1.853369,-234.563347,133.153609,233.177419,0.000000,0.205868,0.205868,0.205868,27.511099,0.681607,0.248774,0.018494,28.145222,2504.664042,1958.646618,214.671675,2.739861,0.930381,1484.957079,1484.957079,1.417691,1.417691
6.000000,37.352555,280.311953,0.035176,0.923626,,0.958802,338.531930,49.998104,291.999721,1.681284,0.000000,0.167475,1.848759,-233.726986,132.695531,232.945903,0.000000,0.205498,0.205498,0.205498,27.437675,0.680716,0.248984,0.018512,28.110812,2500.674515,1955.759482,214.512255,2.733973,0.929700,1484.228003,1484.228003,1.417334,1.417334
6.020000,37.286023,280.239063,0.022009,0.923198,,0.945207,336.059671,49.998104,291.991400,1.676300,0.000000,0.167846,1.844146,-232.889930,132.238147,232.714122,0.000000,0.205127,0.205127,0.205127,27.364266,0.679759,0.249181,0.018529,28.073714,2496.594610,1952.651677,214.346496,2.727972,0.928940,1483.481216,1483.481216,1.416952,1.416952
6.040000,37.219493,280.166079,0.008869,0.922761,,0.931629,333.592939,49.998075,291.983027,1.671312,0.000000,0.168217,1.839529,-232.052142,131.781438,232.482069,0.000000,0.204757,0.204757,0.204757,27.290867,0.678877,0.249393,0.018548,28.039624,2492.600168,1949.791516,214.186930,2.722115,0.928270,1482.748707,1482.748707,1.416596,1.416596
6.060000,37.119809,280.056544,0.000000,0.921375,,0.921375,331.435828,49.998075,291.974606,1.666320,0.000000,0.168588,1.834909,-231.213665,131.325429,232.249754,0.000000,0.204385,0.204385,0.204385,27.217483,0.512681,0.249588,0.018565,21.244432,1946.627606,1393.137032,186.365234,2.054109,0.762269,1368.067720,1368.067720,1.335915,1.335915
6.080000,36.925690,279.842617,0.000000,0.916597,,0.916597,329.547464,49.997777,291.964912,1.660608,0.000000,0.169012,1.829621,-230.254326,130.806023,231.984365,0.000000,0.203961,0.203961,0.203961,27.133776,0.238930,0.285609,0.021200,11.848919,1083.611419,695.763534,135.258277,0.836563,0.524538,1108.846687,1108.846687,1.196225,1.196225
6.100000,36.724913,279.620479,0.000000,0.911658,,0.911658,327.596582,49.997449,291.953673,1.654029,0.000000,0.169501,1.823529,-229.149285,130.209474,231.678527,0.000000,0.203473,0.203473,0.203473,27.037479,0.246956,0.328979,0.024420,12.846925,1069.194740,771.558596,136.607544,0.750676,0.575935,1094.967850,1094.967850,1.223488,1.223488
6.120000,36.525256,279.398690,0.000000,0.906749,,0.906749,325.658812,49.997449,291.942510,1.647536,0.000000,0.169984,1.817520,-228.058504,129.621058,231.375806,0.000000,0.202990,0.202990,0.202990,26.942329,0.245417,0.324647,0.024165,12.725920,1069.860484,762.352919,136.367681,0.755949,0.570064,1095.807996,1095.807996,1.220385,1.220385
6.140000,36.326710,279.177247,0.000000,0.901872,,0.901872,323.734041,49.997449,291.931257,1.641032,0.000000,0.170468,1.811500,-226.965904,129.033620,231.072535,0.000000,0.202505,0.202505,0.202505,26.847173,0.243890,0.325178,0.024202,12.690954,1068.336439,759.724133,136.135377,0.750022,0.569068,1094.673087,1094.673087,1.219528,1.219528
6.160000,36.129269,278.956151,0.000000,0.897024,,0.897024,321.822154,49.997419,291.919917,1.634526,0.000000,0.170952,1.805478,-225.872745,128.447672,230.768976,0.000000,0.202021,0.202021,0.202021,26.752093,0.242377,0.325332,0.024219,12.649402,1066.988776,756.592826,135.898889,0.745014,0.567709,1093.694022,1093.694022,1.218491,1.218491
6.180000,35.932927,278.735401,0.000000,0.892207,,0.892207,319.923042,49.997389,291.908497,1.628015,0.000000,0.171437,1.799452,-224.778908,127.863163,230.465102,0.000000,0.201536,0.201536,0.201536,26.657082,0.240876,0.325515,0.024237,12.608616,1065.634597,753.520456,135.662023,0.739984,0.566391,1092.705454,1092.705454,1.217469,1.217469
6.200000,35.737676,278.514995,0.000000,0.887419,,0.887419,318.036593,49.997389,291.896991,1.621501,0.000000,0.171922,1.793424,-223.684423,127.280102,230.160918,0.000000,0.201051,0.201051,0.201051,26.562142,0.239387,0.325694,0.024255,12.568131,1064.288685,750.471547,135.426122,0.735005,0.565082,1091.720522,1091.720522,1.216448,1.216448
6.220000,35.543510,278.294933,0.000000,0.882661,,0.882661,316.162700,49.997359,291.885399,1.614984,0.000000,0.172408,1.787392,-222.589283,126.698485,229.856421,0.000000,0.200566,0.200566,0.200566,26.467272,0.237911,0.325873,0.024273,12.527977,1062.950292,747.448364,135.191138,0.730073,0.563783,1090.738606,1090.738606,1.215431,1.215431
6.240000,35.350422,278.075215,0.000000,0.877932,,0.877932,314.301255,49.997359,291.873722,1.608463,0.000000,0.172894,1.781356,-221.493497,126.118312,229.551610,0.000000,0.200080,0.200080,0.200080,26.372473,0.236446,0.326049,0.024291,12.488139,1061.618919,744.449670,134.956998,0.725186,0.562496,1089.759386,1089.759386,1.214417,1.214417
6.260000,35.158406,277.855838,0.000000,0.873232,,0.873232,312.452154,49.997330,291.861958,1.601938,0.000000,0.173380,1.775318,-220.397058,125.539584,229.246486,0.000000,0.199594,0.199594,0.199594,26.277746,0.234994,0.326225,0.024309,12.448623,1060.294872,741.475940,134.723767,0.720345,0.561219,1088.783181,1088.783181,1.213405,1.213405
6.280000,34.967455,277.636804,0.000000,0.868561,,0.868561,310.615291,49.997330,291.850109,1.595411,0.000000,0.173866,1.769277,-219.299974,124.962302,228.941048,0.000000,0.199107,0.199107,0.199107,26.183091,0.233554,0.326398,0.024326,12.409414,1058.977660,738.526093,134.491374,0.715548,0.559952,1087.809666,1087.809666,1.212396,1.212396
6.300000,34.777563,277.418110,0.000000,0.863918,,0.863918,308.790563,49.997300,291.838173,1.588879,0.000000,0.174353,1.763232,-218.202240,124.386467,228.635297,0.000000,0.198620,0.198620,0.198620,26.088508,0.232125,0.326571,0.024344,12.370517,1057.667342,735.600404,134.259846,0.710795,0.558695,1086.838938,1086.838938,1.211391,1.211391
6.320000,34.588723,277.199757,0.000000,0.859304,,0.859304,306.977871,49.997270,291.826147,1.582344,0.000000,0.174840,1.757185,-217.103877,123.812078,228.329232,0.000000,0.198133,0.198133,0.198133,25.993999,0.230707,0.326741,0.024361,12.331921,1056.363924,732.698178,134.029177,0.706086,0.557449,1085.871075,1085.871075,1.210388,1.210388
6.340000,34.400929,276.981743,0.000000,0.854718,,0.854718,305.177112,49.997270,291.814036,1.575806,0.000000,0.175328,1.751134,-216.004870,123.239130,228.022848,0.000000,0.197646,0.197646,0.197646,25.899562,0.229301,0.326911,0.024379,12.293624,1055.066954,729.819119,133.799326,0.701419,0.556212,1084.905770,1084.905770,1.209387,1.209387
6.360000,34.214174,276.764067,0.000000,0.850160,,0.850160,303.388189,49.997240,291.801834,1.569264,0.000000,0.175816,1.745080,-214.905233,122.667628,227.716149,0.000000,0.197158,0.197158,0.197158,25.805200,0.227907,0.327079,0.024396,12.255624,1053.776225,726.963046,133.570276,0.696793,0.554986,1083.942908,1083.942908,1.208390,1.208390
6.380000,34.028453,276.546729,0.000000,0.845629,,0.845629,301.611003,49.997240,291.789541,1.562720,0.000000,0.176304,1.739024,-213.804970,122.097569,227.409133,0.000000,0.196669,0.196669,0.196669,25.710912,0.226523,0.327246,0.024414,12.217915,1052.492249,724.129677,133.342086,0.692210,0.553769,1082.982968,1082.982968,1.207395,1.207395
6.400000,33.843759,276.329729,0.000000,0.841126,,0.841126,299.845459,49.997210,291.777152,1.556171,0.000000,0.176793,1.732964,-212.704094,121.528952,227.101798,0.000000,0.196181,0.196181,0.196181,25.616698,0.225150,0.327411,0.024431,12.180496,1051.214329,721.318675,133.114678,0.687667,0.552561,1082.025431,1082.025431,1.206403,1.206403
6.420000,33.660086,276.113065,0.000000,0.836651,,0.836651,298.091460,49.997181,291.764674,1.549620,0.000000,0.177282,1.726901,-211.602590,120.961775,226.794144,0.000000,0.195692,0.195692,0.195692,25.522558,0.223788,0.327576,0.024449,12.143357,1049.942473,718.529429,132.888048,0.683164,0.551363,1081.070370,1081.070370,1.205413,1.205413
6.440000,33.477429,275.896736,0.000000,0.832202,,0.832202,296.348913,49.997181,291.752104,1.543065,0.000000,0.177771,1.720836,-210.500461,120.396038,226.486169,0.000000,0.195203,0.195203,0.195203,25.428494,0.222436,0.327738,0.024466,12.106500,1048.676729,715.762026,132.662220,0.678701,0.550175,1080.117869,1080.117869,1.204426,1.204426
6.460000,33.295780,275.680743,0.000000,0.827780,,0.827780,294.617724,49.997151,291.739439,1.536507,0.000000,0.178261,1.714768,-209.397719,119.831743,226.177873,0.000000,0.194713,0.194713,0.194713,25.334506,0.221096,0.327900,0.024483,12.069922,1047.416889,713.016284,132.437178,0.674277,0.548996,1079.167802,1079.167802,1.203442,1.203442
6.480000,33.115134,275.465084,0.000000,0.823385,,0.823385,292.897802,49.997151,291.726684,1.529946,0.000000,0.178751,1.708697,-208.294350,119.268886,225.869254,0.000000,0.194223,0.194223,0.194223,25.240593,0.219765,0.328060,0.024500,12.033615,1046.162963,710.291608,132.212918,0.669892,0.547825,1078.220245,1078.220245,1.202460,1.202460
6.500000,32.935486,275.249758,0.000000,0.819016,,0.819016,291.189057,49.997121,291.713828,1.523381,0.000000,0.179241,1.702622,-207.190386,118.707471,225.560315,0.000000,0.193732,0.193732,0.193732,25.146757,0.218445,0.328220,0.024518,11.997582,1044.914758,707.588084,131.989432,0.665545,0.546664,1077.275074,1077.275074,1.201481,1.201481
6.520000,32.756828,275.034765,0.000000,0.814673,,0.814673,289.491397,49.997091,291.700878,1.516814,0.000000,0.179732,1.696546,-206.085810,118.147488,225.251049,0.000000,0.193242,0.193242,0.193242,25.052997,0.217135,0.328377,0.024535,11.961810,1043.672022,704.904919,131.766680,0.661235,0.545512,1076.332150,1076.332150,1.200504,1.200504
6.540000,32.579156,274.820105,0.000000,0.810356,,0.810356,287.804736,49.997091,291.687831,1.510243,0.000000,0.180223,1.690466,-204.980624,117.588941,224.941456,0.000000,0.192751,0.192751,0.192751,24.959313,0.215835,0.328534,0.024552,11.926304,1042.435069,702.242372,131.544713,0.656963,0.544368,1075.391766,1075.391766,1.199530,1.199530
6.560000,32.402463,274.605777,0.000000,0.806066,,0.806066,286.128985,49.997061,291.674690,1.503669,0.000000,0.180714,1.684384,-203.874822,117.031831,224.631540,0.000000,0.192259,0.192259,0.192259,24.865708,0.214544,0.328689,0.024569,11.891058,1041.203161,699.599910,131.323448,0.652726,0.543234,1074.453361,1074.453361,1.198559,1.198559
6.580000,32.226744,274.391779,0.000000,0.801800,,0.801800,284.464058,49.997032,291.661448,1.497093,0.000000,0.181206,1.678298,-202.768424,116.476157,224.321296,0.000000,0.191768,0.191768,0.191768,24.772179,0.213264,0.328844,0.024586,11.856070,1039.977099,696.977521,131.102979,0.648527,0.542108,1073.517650,1073.517650,1.197590,1.197590
6.600000,32.051994,274.178111,0.000000,0.797560,,0.797560,282.809869,49.997032,291.648106,1.490513,0.000000,0.181698,1.672211,-201.661431,115.921914,224.010723,0.000000,0.191276,0.191276,0.191276,24.678729,0.211993,0.328997,0.024603,11.821332,1038.755881,694.374515,130.883190,0.644362,0.540990,1072.583837,1072.583837,1.196623,1.196623
6.620000,31.878205,273.964774,0.000000,0.793346,,0.793346,281.166333,49.997002,291.634664,1.483930,0.000000,0.182190,1.666120,-200.553837,115.369102,223.699820,0.000000,0.190783,0.190783,0.190783,24.585356,0.210732,0.329149,0.024620,11.786850,1037.540084,691.791349,130.664166,0.640233,0.539881,1071.652455,1071.652455,1.195659,1.195659
