time_s,n2o_tank_pressure_bar,n2o_tank_temperature_k,n2o_tank_liquid_mass_kg,n2o_tank_vapour_mass_kg,n2o_tank_pressurant_gas_mass_kg,n2o_tank_total_mass_kg,n2o_tank_total_internal_energy_kj,ethanol_tank_pressure_bar,ethanol_tank_temperature_k,ethanol_tank_liquid_mass_kg,ethanol_tank_vapour_mass_kg,ethanol_tank_pressurant_gas_mass_kg,ethanol_tank_total_mass_kg,ethanol_tank_total_internal_energy_kj,n2_tank_pressure_bar,n2_tank_temperature_k,n2_tank_liquid_mass_kg,n2_tank_vapour_mass_kg,n2_tank_pressurant_gas_mass_kg,n2_tank_total_mass_kg,n2_tank_total_internal_energy_kj,n2o_injector_mdot_kg_s,ethanol_injector_mdot_kg_s,ethanol_regulator_mdot_kg_s,engine_chamber_pressure_bar,engine_chamber_temperature_k,engine_thrust_n,engine_isp_s,engine_mixture_ratio,engine_total_mdot_kg_s,engine_cstar_ideal_m_s,engine_cstar_delivered_m_s,engine_cf_ideal,engine_cf_delivered
5.760000,42.932862,286.109787,0.217350,1.225920,,1.443270,479.414639,49.995125,290.643415,0.243815,0.000000,0.110526,0.354342,-17.043811,194.154015,249.420816,0.000000,0.196769,0.196769,0.196769,26.845227,0.555373,0.137902,0.010648,26.373232,3063.770492,1551.585721,228.217520,4.027291,0.693276,1578.716962,1578.716962,1.417635,1.417635
5.780000,42.879133,286.056721,0.206649,1.225523,,1.432172,477.240868,49.995065,290.618905,0.241056,0.000000,0.110740,0.351796,-16.567269,193.696827,249.257102,0.000000,0.196556,0.196556,0.196556,26.800361,0.554916,0.137956,0.010660,26.355481,3062.715110,1550.236924,228.151959,4.022422,0.692872,1578.573474,1578.573474,1.417356,1.417356
5.800000,42.825422,286.003623,0.195963,1.225120,,1.421082,475.070357,49.995005,290.594110,0.238296,0.000000,0.110953,0.349249,-16.090379,193.239997,249.093215,0.000000,0.196343,0.196343,0.196343,26.755483,0.554459,0.138009,0.010672,26.337701,3061.652528,1548.886752,228.086172,4.017552,0.692469,1578.428390,1578.428390,1.417078,1.417078
5.820000,42.771729,285.950492,0.185292,1.224711,,1.410002,472.903107,49.994946,290.569009,0.235535,0.000000,0.111167,0.346701,-15.613146,192.783528,248.929156,0.000000,0.196129,0.196129,0.196129,26.710592,0.554002,0.138063,0.010684,26.319891,3060.582931,1547.535255,228.020166,4.012682,0.692065,1578.281739,1578.281739,1.416799,1.416799
5.840000,42.718054,285.897329,0.174636,1.224296,,1.398931,470.739114,49.994886,290.543584,0.232772,0.000000,0.111381,0.344153,-15.135576,192.327396,248.764915,0.000000,0.195915,0.195915,0.195915,26.665687,0.553544,0.138116,0.010696,26.302051,3059.506080,1546.182365,227.953934,4.007811,0.691660,1578.133490,1578.133490,1.416521,1.416521
5.860000,42.664396,285.844133,0.163995,1.223875,,1.387870,468.578377,49.994827,290.517835,0.230009,0.000000,0.111595,0.341604,-14.657658,191.871586,248.600485,0.000000,0.195701,0.195701,0.195701,26.620766,0.553086,0.138170,0.010709,26.284181,3058.421949,1544.828097,227.887474,4.002939,0.691256,1577.983641,1577.983641,1.416242,1.416242
5.880000,42.610755,285.790905,0.153369,1.223448,,1.376817,466.420896,49.994767,290.491781,0.227244,0.000000,0.111809,0.339054,-14.179375,191.416096,248.435866,0.000000,0.195486,0.195486,0.195486,26.575829,0.552628,0.138224,0.010722,26.266282,3057.330726,1543.472494,227.820795,3.998067,0.690852,1577.832222,1577.832222,1.415964,1.415964
5.900000,42.557131,285.737643,0.142759,1.223015,,1.365774,464.266668,49.994707,290.465383,0.224479,0.000000,0.112024,0.336503,-13.700746,190.960946,248.271064,0.000000,0.195272,0.195272,0.195272,26.530877,0.552169,0.138278,0.010734,26.248352,3056.231951,1542.115431,227.753879,3.993193,0.690447,1577.679170,1577.679170,1.415685,1.415685
5.920000,42.503524,285.684347,0.132163,1.222576,,1.354740,462.115693,49.994648,290.438642,0.221712,0.000000,0.112239,0.333951,-13.221759,190.506097,248.106065,0.000000,0.195057,0.195057,0.195057,26.485906,0.551711,0.138332,0.010748,26.230392,3055.126033,1540.757057,227.686743,3.988319,0.690042,1577.524545,1577.524545,1.415407,1.415407
5.940000,42.449933,285.631017,0.121583,1.222132,,1.343715,459.967968,49.994588,290.411558,0.218944,0.000000,0.112454,0.331399,-12.742408,190.051551,247.940869,0.000000,0.194841,0.194841,0.194841,26.440918,0.551252,0.138386,0.010761,26.212403,3054.012947,1539.397320,227.619386,3.983445,0.689637,1577.368347,1577.368347,1.415128,1.415128
5.960000,42.396359,285.577653,0.111017,1.221682,,1.332699,457.823492,49.994499,290.384130,0.216176,0.000000,0.112670,0.328845,-12.262683,189.597305,247.775472,0.000000,0.194626,0.194626,0.194626,26.395910,0.550792,0.138440,0.010774,26.194382,3052.892226,1538.036111,227.551790,3.978569,0.689232,1577.210512,1577.210512,1.414850,1.414850
5.980000,42.342801,285.524255,0.100467,1.221225,,1.321692,455.682264,49.994409,290.356321,0.213406,0.000000,0.112885,0.326291,-11.782603,189.143363,247.609877,0.000000,0.194410,0.194410,0.194410,26.350885,0.550333,0.138494,0.010788,26.176331,3051.764729,1536.673480,227.483985,3.973695,0.688827,1577.051165,1577.051165,1.414571,1.414571
6.000000,42.289258,285.470822,0.089931,1.220763,,1.310695,453.544282,49.994350,290.328168,0.210635,0.000000,0.113101,0.323736,-11.302134,188.689685,247.444068,0.000000,0.194194,0.194194,0.194194,26.305837,0.549873,0.138548,0.010802,26.158250,3050.629774,1535.309496,227.415951,3.968820,0.688421,1576.890213,1576.890213,1.414292,1.414292
6.020000,42.235731,285.417353,0.079411,1.220296,,1.299706,451.409546,49.994290,290.299634,0.207863,0.000000,0.113318,0.321181,-10.821293,188.236309,247.278059,0.000000,0.193978,0.193978,0.193978,26.260771,0.549413,0.138603,0.010816,26.140140,3049.486882,1533.944178,227.347672,3.963942,0.688016,1576.727587,1576.727587,1.414013,1.414013
6.040000,42.182219,285.363850,0.068905,1.219822,,1.288727,449.278053,49.994231,290.270719,0.205090,0.000000,0.113534,0.318624,-10.340068,187.783200,247.111835,0.000000,0.193761,0.193761,0.193761,26.215683,0.548953,0.138657,0.010830,26.122000,3048.336468,1532.577387,227.279160,3.959063,0.687610,1576.563351,1576.563351,1.413735,1.413735
6.060000,42.128722,285.310310,0.058415,1.219343,,1.277757,447.149801,49.994111,290.241384,0.202315,0.000000,0.113751,0.316067,-9.858472,187.330354,246.945394,0.000000,0.193544,0.193544,0.193544,26.170572,0.548492,0.138712,0.010845,26.103830,3047.178508,1531.209211,227.210416,3.954183,0.687204,1576.397505,1576.397505,1.413456,1.413456
6.080000,42.075240,285.256735,0.047939,1.218858,,1.266797,445.024791,49.994052,290.211667,0.199540,0.000000,0.113968,0.313508,-9.376475,186.877735,246.778722,0.000000,0.193327,0.193327,0.193327,26.125435,0.548031,0.138766,0.010860,26.085625,3046.014121,1529.839445,227.141472,3.949307,0.686798,1576.230214,1576.230214,1.413177,1.413177
6.100000,42.021773,285.203123,0.037478,1.218367,,1.255845,442.903021,49.993992,290.181531,0.196764,0.000000,0.114186,0.310950,-8.894091,186.425382,246.611833,0.000000,0.193110,0.193110,0.193110,26.080276,0.547570,0.138821,0.010875,26.067397,3044.841001,1528.468572,227.072265,3.944425,0.686391,1576.061145,1576.061145,1.412898,1.412898
6.120000,41.968321,285.149475,0.027033,1.217870,,1.244903,440.784489,49.993873,290.150976,0.193986,0.000000,0.114404,0.308390,-8.411306,185.973259,246.444713,0.000000,0.192892,0.192892,0.192892,26.035090,0.547109,0.138876,0.010890,26.049135,3043.660247,1527.096039,227.002818,3.939542,0.685985,1575.890461,1575.890461,1.412619,1.412619
6.140000,41.914882,285.095790,0.016602,1.217368,,1.233970,438.669193,49.993813,290.120000,0.191207,0.000000,0.114622,0.305829,-7.928116,185.521362,246.277359,0.000000,0.192674,0.192674,0.192674,25.989878,0.546647,0.138931,0.010906,26.030841,3042.473016,1525.722054,226.933174,3.934663,0.685578,1575.718336,1575.718336,1.412340,1.412340
6.160000,41.861457,285.042068,0.006186,1.216860,,1.223047,436.557134,49.993724,290.088567,0.188428,0.000000,0.114840,0.303268,-7.444528,185.069695,246.109773,0.000000,0.192455,0.192455,0.192455,25.944640,0.546185,0.138986,0.010922,26.012521,3041.276946,1524.346858,226.863262,3.929778,0.685171,1575.544424,1575.544424,1.412060,1.412060
6.180000,41.780954,284.961020,0.000000,1.215372,,1.215372,434.778009,49.993635,290.056676,0.185647,0.000000,0.115059,0.300706,-6.960532,184.618220,245.941938,0.000000,0.192237,0.192237,0.192237,25.899371,0.383754,0.139041,0.010938,18.737739,2514.780675,1017.941908,198.550525,2.759996,0.522795,1487.410083,1487.410083,1.309054,1.309054
6.200000,41.655247,284.834229,0.000000,1.211650,,1.211650,433.318594,49.992621,290.019636,0.182472,0.000000,0.115307,0.297779,-6.408139,184.107523,245.751690,0.000000,0.191989,0.191989,0.191989,25.848105,0.186098,0.158738,0.012398,9.573249,1138.934865,455.814956,134.789264,1.172356,0.344836,1152.112470,1152.112470,1.147311,1.147311
6.220000,41.529455,284.707066,0.000000,1.207927,,1.207927,431.859407,49.991429,289.976720,0.178862,0.000000,0.115589,0.294451,-5.779621,183.527243,245.535007,0.000000,0.191706,0.191706,0.191706,25.789775,0.186118,0.180517,0.014120,10.028165,1113.665138,481.834356,134.011741,1.031026,0.366635,1135.113891,1135.113891,1.157786,1.157786
6.240000,41.404054,284.580012,0.000000,1.204218,,1.204218,430.405947,49.991370,289.933330,0.175272,0.000000,0.115873,0.291145,-5.153747,182.945786,245.317347,0.000000,0.191423,0.191423,0.191423,25.731244,0.185437,0.179500,0.014184,9.984206,1113.808013,479.315912,133.931802,1.033075,0.364937,1135.315950,1135.315950,1.156805,1.156805
6.260000,41.279041,284.453064,0.000000,1.200523,,1.200523,428.958182,49.991191,289.889063,0.171680,0.000000,0.116157,0.287837,-4.527160,182.364890,245.099356,0.000000,0.191138,0.191138,0.191138,25.672687,0.184759,0.179602,0.014206,9.962724,1112.808749,478.086525,133.799085,1.028712,0.364362,1134.697413,1134.697413,1.156326,1.156326
6.280000,41.154415,284.326225,0.000000,1.196842,,1.196842,427.516082,49.991012,289.843925,0.168087,0.000000,0.116442,0.284529,-3.899982,181.784326,244.880949,0.000000,0.190854,0.190854,0.190854,25.614080,0.184085,0.179654,0.014234,9.940645,1111.867910,476.823230,133.673734,1.024663,0.363740,1134.117811,1134.117811,1.155832,1.155832
6.300000,41.030176,284.199494,0.000000,1.193173,,1.193173,426.079616,49.990833,289.797884,0.164493,0.000000,0.116727,0.281220,-3.272201,181.204092,244.662119,0.000000,0.190568,0.190568,0.190568,25.555423,0.183415,0.179708,0.014262,9.918709,1110.930197,475.568474,133.548515,1.020628,0.363123,1133.538315,1133.538315,1.155340,1.155340
6.320000,40.906321,284.072869,0.000000,1.189518,,1.189518,424.648753,49.990655,289.750925,0.160897,0.000000,0.117013,0.277910,-2.643799,180.624162,244.442858,0.000000,0.190283,0.190283,0.190283,25.496714,0.182748,0.179761,0.014290,9.896894,1109.997441,474.320898,133.423676,1.016617,0.362509,1132.960244,1132.960244,1.154849,1.154849
6.340000,40.782849,283.946352,0.000000,1.185877,,1.185877,423.223463,49.990476,289.703005,0.157301,0.000000,0.117299,0.274600,-2.014773,180.044525,244.223158,0.000000,0.189996,0.189996,0.189996,25.437949,0.182085,0.179814,0.014320,9.875198,1109.069418,473.080438,133.299197,1.012629,0.361898,1132.383476,1132.383476,1.154359,1.154359
6.360000,40.659759,283.819942,0.000000,1.182248,,1.182248,421.803716,49.990267,289.654065,0.153704,0.000000,0.117586,0.271290,-1.385119,179.465133,244.002996,0.000000,0.189709,0.189709,0.189709,25.379126,0.181425,0.179867,0.014350,9.853620,1108.145900,471.846976,133.175056,1.008663,0.361291,1131.807889,1131.807889,1.153871,1.153871
6.380000,40.537050,283.693639,0.000000,1.178633,,1.178633,420.389482,49.990059,289.604078,0.150105,0.000000,0.117874,0.267979,-0.754821,178.885938,243.782356,0.000000,0.189422,0.189422,0.189422,25.320238,0.180768,0.179919,0.014382,9.832158,1107.227268,470.620497,133.051289,1.004721,0.360687,1131.233770,1131.233770,1.153384,1.153384
6.400000,40.414720,283.567443,0.000000,1.175030,,1.175030,418.980731,49.989880,289.553033,0.146506,0.000000,0.118162,0.264668,-0.123854,178.306912,243.561221,0.000000,0.189133,0.189133,0.189133,25.261283,0.180115,0.179971,0.014415,9.810811,1106.312892,469.400866,132.927849,1.000800,0.360087,1130.660722,1130.660722,1.152898,1.152898
6.420000,40.292767,283.441354,0.000000,1.171441,,1.171441,417.577435,49.989641,289.500851,0.142905,0.000000,0.118451,0.261357,0.507777,177.728049,243.339589,0.000000,0.188844,0.188844,0.188844,25.202258,0.179466,0.180024,0.014448,9.789581,1105.403177,468.188263,132.804775,0.996902,0.359489,1130.089038,1130.089038,1.152413,1.152413
6.440000,40.171191,283.315370,0.000000,1.167865,,1.167865,416.179564,49.989403,289.447533,0.139304,0.000000,0.118741,0.258045,1.140106,177.149268,243.117421,0.000000,0.188555,0.188555,0.188555,25.143158,0.178820,0.180076,0.014483,9.768462,1104.497863,466.982262,132.682037,0.993026,0.358895,1129.518586,1129.518586,1.151930,1.151930
6.460000,40.049991,283.189494,0.000000,1.164301,,1.164301,414.787090,49.989165,289.392968,0.135701,0.000000,0.119031,0.254733,1.773117,176.570578,242.894723,0.000000,0.188264,0.188264,0.188264,25.083980,0.178177,0.180127,0.014518,9.747455,1103.596748,465.782965,132.559625,0.989171,0.358304,1128.949245,1128.949245,1.151448,1.151448
6.480000,39.929163,283.063723,0.000000,1.160750,,1.160750,413.399984,49.988926,289.337140,0.132098,0.000000,0.119322,0.251420,2.406844,175.991872,242.671447,0.000000,0.187973,0.187973,0.187973,25.024715,0.177537,0.180179,0.014556,9.726562,1102.700021,464.590399,132.437559,0.985338,0.357716,1128.381170,1128.381170,1.150967,1.150967
6.500000,39.808709,282.938059,0.000000,1.157212,,1.157212,412.018218,49.988688,289.280009,0.128493,0.000000,0.119614,0.248107,3.041305,175.413139,242.447587,0.000000,0.187681,0.187681,0.187681,24.965360,0.176901,0.180230,0.014594,9.705778,1101.807456,463.404444,132.315822,0.981526,0.357131,1127.814233,1127.814233,1.150487,1.150487
6.520000,39.688626,282.812500,0.000000,1.153687,,1.153687,410.641764,49.988390,289.221518,0.124888,0.000000,0.119907,0.244794,3.676516,174.834339,242.223124,0.000000,0.187389,0.187389,0.187389,24.905912,0.176268,0.180282,0.014634,9.685106,1100.919037,462.225068,132.194415,0.977735,0.356549,1127.248450,1127.248450,1.150008,1.150008
6.540000,39.568912,282.687047,0.000000,1.150174,,1.150174,409.270594,49.988151,289.161605,0.121281,0.000000,0.120200,0.241481,4.312490,174.255419,241.998032,0.000000,0.187095,0.187095,0.187095,24.846365,0.175638,0.180333,0.014675,9.664539,1100.034726,461.052023,132.073331,0.973965,0.355971,1126.683826,1126.683826,1.149531,1.149531
6.560000,39.449567,282.561699,0.000000,1.146674,,1.146674,407.904681,49.987853,289.100168,0.117673,0.000000,0.120495,0.238168,4.949233,173.676325,241.772289,0.000000,0.186801,0.186801,0.186801,24.786712,0.175011,0.180384,0.014718,9.644084,1099.154344,459.885610,131.952565,0.970215,0.355395,1126.120246,1126.120246,1.149055,1.149055
6.580000,39.330590,282.436458,0.000000,1.143186,,1.143186,406.543998,49.987526,289.037196,0.114065,0.000000,0.120790,0.234855,5.586791,173.096960,241.545851,0.000000,0.186506,0.186506,0.186506,24.726942,0.174388,0.180435,0.014764,9.623732,1098.277831,458.725384,131.832107,0.966485,0.354822,1125.557710,1125.557710,1.148580,1.148580
6.600000,39.211978,282.311321,0.000000,1.139711,,1.139711,405.188517,49.987198,288.972576,0.110455,0.000000,0.121086,0.231541,6.225160,172.517316,241.318710,0.000000,0.186209,0.186209,0.186209,24.667056,0.173767,0.180485,0.014810,9.603487,1097.405604,457.571565,131.712000,0.962777,0.354253,1124.996524,1124.996524,1.148106,1.148106
6.620000,39.093731,282.186290,0.000000,1.136248,,1.136248,403.838213,49.986870,288.906219,0.106844,0.000000,0.121383,0.228227,6.864363,171.937290,241.090823,0.000000,0.185912,0.185912,0.185912,24.607041,0.173150,0.180536,0.014859,9.583347,1096.536821,456.423915,131.592167,0.959087,0.353686,1124.436126,1124.436126,1.147633,1.147633
6.640000,38.975848,282.061363,0.000000,1.132797,,1.132797,402.493057,49.986542,288.838084,0.103232,0.000000,0.121682,0.224914,7.504439,171.356796,240.862150,0.000000,0.185614,0.185614,0.185614,24.546888,0.172536,0.180587,0.014910,9.563313,1095.672101,455.282648,131.472675,0.955418,0.353122,1123.876964,1123.876964,1.147162,1.147162
6.660000,38.858327,281.936542,0.000000,1.129359,,1.129359,401.153024,49.986125,288.768045,0.099620,0.000000,0.121981,0.221600,8.145397,170.775800,240.632672,0.000000,0.185315,0.185315,0.185315,24.486593,0.171924,0.180637,0.014963,9.543382,1094.810799,454.147478,131.353459,0.951767,0.352561,1123.318615,1123.318615,1.146691,1.146691
6.680000,38.741167,281.811825,0.000000,1.125933,,1.125933,399.818088,49.985768,288.696007,0.096006,0.000000,0.122281,0.218287,8.787262,170.194185,240.402340,0.000000,0.185014,0.185014,0.185014,24.426143,0.171316,0.180687,0.015019,9.523551,1093.953501,453.018308,131.234571,0.948137,0.352003,1122.761553,1122.761553,1.146222,1.146222
6.700000,38.624367,281.687212,0.000000,1.122518,,1.122518,398.488223,49.985350,288.621891,0.092391,0.000000,0.122583,0.214974,9.430074,169.611862,240.171109,0.000000,0.184713,0.184713,0.184713,24.365528,0.170711,0.180737,0.015077,9.503826,1093.099623,451.895429,131.115979,0.944525,0.351448,1122.205303,1122.205303,1.145754,1.145754
6.720000,38.507925,281.562704,0.000000,1.119116,,1.119116,397.163404,49.984933,288.545553,0.088775,0.000000,0.122886,0.211661,10.073847,169.028762,239.938949,0.000000,0.184410,0.184410,0.184410,24.304740,0.170109,0.180788,0.015138,9.484201,1092.249526,450.778491,130.997697,0.940933,0.350896,1121.650192,1121.650192,1.145287,1.145287
6.740000,38.391840,281.438301,0.000000,1.115726,,1.115726,395.843604,49.984456,288.466891,0.085159,0.000000,0.123190,0.208348,10.718624,168.444749,239.705797,0.000000,0.184106,0.184106,0.184106,24.243765,0.169510,0.180838,0.015203,9.464676,1091.402594,449.667513,130.879684,0.937358,0.350347,1121.095796,1121.095796,1.144821,1.144821
6.760000,38.276112,281.314001,0.000000,1.112348,,1.112348,394.528798,49.983980,288.385750,0.081541,0.000000,0.123495,0.205036,11.364425,167.859731,239.471610,0.000000,0.183801,0.183801,0.183801,24.182591,0.168913,0.180887,0.015270,9.445250,1090.559425,448.562440,130.761984,0.933803,0.349801,1120.542567,1120.542567,1.144357,1.144357
6.780000,38.160738,281.189806,0.000000,1.108981,,1.108981,393.218962,49.983473,288.302026,0.077922,0.000000,0.123802,0.201724,12.011302,167.273564,239.236322,0.000000,0.183494,0.183494,0.183494,24.121204,0.168320,0.180937,0.015342,9.425923,1089.719401,447.463268,130.644551,0.930265,0.349257,1119.990077,1119.990077,1.143893,1.143893
6.800000,38.045718,281.065715,0.000000,1.105627,,1.105627,391.914071,49.982907,288.215489,0.074302,0.000000,0.124110,0.198413,12.659267,166.686155,238.999890,0.000000,0.183185,0.183185,0.183185,24.059591,0.167729,0.180987,0.015417,9.406696,1088.882923,446.370022,130.527429,0.926746,0.348717,1119.438633,1119.438633,1.143431,1.143431
6.820000,37.931050,280.941727,0.000000,1.102284,,1.102284,390.614100,49.982341,288.126038,0.070682,0.000000,0.124420,0.195102,13.308388,166.097292,238.762218,0.000000,0.182876,0.182876,0.182876,23.997730,0.167142,0.181037,0.015497,9.387565,1088.049762,445.282493,130.410587,0.923245,0.348179,1118.888097,1118.888097,1.142969,1.142969
6.840000,37.816734,280.817843,0.000000,1.098953,,1.098953,389.319024,49.981715,288.033484,0.067060,0.000000,0.124732,0.191792,13.958701,165.506882,238.523261,0.000000,0.182564,0.182564,0.182564,23.935610,0.166557,0.181087,0.015581,9.368532,1087.219720,444.200819,130.294020,0.919761,0.347644,1118.338337,1118.338337,1.142509,1.142509
6.860000,37.702767,280.694062,0.000000,1.095633,,1.095633,388.028819,49.981059,287.937525,0.063437,0.000000,0.125045,0.188482,14.610228,164.914751,238.282937,0.000000,0.182250,0.182250,0.182250,23.873211,0.165975,0.181137,0.015670,9.349596,1086.392980,443.124841,130.177740,0.916295,0.347111,1117.789509,1117.789509,1.142050,1.142050
6.880000,37.589150,280.570385,0.000000,1.092325,,1.092325,386.743462,49.980374,287.838025,0.059813,0.000000,0.125360,0.185174,15.263053,164.320617,238.041122,0.000000,0.181935,0.181935,0.181935,23.810503,0.165395,0.181186,0.015767,9.330755,1085.569335,442.054588,130.061731,0.912846,0.346582,1117.241479,1117.241479,1.141592,1.141592
6.900000,37.475880,280.446811,0.000000,1.089029,,1.089029,385.462928,49.979629,287.734713,0.056189,0.000000,0.125678,0.181867,15.917219,163.724362,237.797756,0.000000,0.181618,0.181618,0.181618,23.747470,0.164819,0.181236,0.015868,9.312011,1084.748779,440.990066,129.946001,0.909414,0.346055,1116.694258,1116.694258,1.141136,1.141136
6.920000,37.362956,280.323340,0.000000,1.085744,,1.085744,384.187193,49.978794,287.627250,0.052563,0.000000,0.125997,0.178560,16.572773,163.125734,237.552724,0.000000,0.181298,0.181298,0.181298,23.684086,0.164245,0.181286,0.015977,9.293362,1083.931295,439.931142,129.830540,0.905999,0.345531,1116.147855,1116.147855,1.140680,1.140680
6.940000,37.250378,280.199972,0.000000,1.082471,,1.082471,382.916235,49.977930,287.515341,0.048936,0.000000,0.126319,0.175256,17.229791,162.524419,237.305884,0.000000,0.180976,0.180976,0.180976,23.620315,0.163674,0.181336,0.016094,9.274805,1083.116869,438.877761,129.715355,0.902601,0.345010,1115.602280,1115.602280,1.140225,1.140225
6.960000,37.138144,280.076707,0.000000,1.079208,,1.079208,381.650030,49.977007,287.398645,0.045309,0.000000,0.126644,0.171952,17.888346,161.920145,237.057109,0.000000,0.180652,0.180652,0.180652,23.556126,0.163106,0.181386,0.016220,9.256343,1082.305092,437.829980,129.600412,0.899218,0.344491,1115.057244,1115.057244,1.139772,1.139772
6.980000,37.026252,279.953544,0.000000,1.075958,,1.075958,380.388554,49.975993,287.276796,0.041680,0.000000,0.126971,0.168651,18.548522,161.312601,236.806256,0.000000,0.180325,0.180325,0.180325,23.491484,0.162540,0.181436,0.016355,9.237976,1081.496378,436.787833,129.485748,0.895852,0.343976,1114.513062,1114.513062,1.139320,1.139320
7.000000,36.914703,279.830484,0.000000,1.072718,,1.072718,379.131785,49.974861,287.149279,0.038050,0.000000,0.127301,0.165351,19.210389,160.701449,236.553168,0.000000,0.179995,0.179995,0.179995,23.426352,0.161977,0.181486,0.016501,9.219703,1080.690713,435.751250,129.371367,0.892503,0.343463,1113.969747,1113.969747,1.138869,1.138869
7.020000,36.803494,279.707527,0.000000,1.069490,,1.069490,377.879700,49.973639,287.015579,0.034419,0.000000,0.127634,0.162053,19.874050,160.086213,236.297628,0.000000,0.179662,0.179662,0.179662,23.360674,0.161416,0.181536,0.016660,9.201520,1079.887657,434.720029,129.257225,0.889169,0.342953,1113.426997,1113.426997,1.138419,1.138419
7.040000,36.692625,279.584672,0.000000,1.066273,,1.066273,376.632276,49.972298,286.875119,0.030788,0.000000,0.127971,0.158758,20.539613,159.466414,236.039414,0.000000,0.179325,0.179325,0.179325,23.294399,0.160859,0.181587,0.016834,9.183430,1079.087232,433.694308,129.143329,0.885850,0.342445,1112.884814,1112.884814,1.137970,1.137970
7.060000,36.582094,279.461919,0.000000,1.063067,,1.063067,375.389492,49.970838,286.727221,0.027155,0.000000,0.128311,0.155466,21.207198,158.841527,235.778286,0.000000,0.178985,0.178985,0.178985,23.227466,0.160303,0.181637,0.017023,9.165433,1078.289624,432.674111,129.029703,0.882547,0.341940,1112.343388,1112.343388,1.137522,1.137522
7.080000,36.471900,279.339268,0.000000,1.059872,,1.059872,374.151323,49.969199,286.571097,0.023521,0.000000,0.128656,0.152177,21.876939,158.210919,235.513951,0.000000,0.178640,0.178640,0.178640,23.159804,0.159751,0.181688,0.017231,9.147530,1077.494632,431.659416,128.916330,0.879259,0.341439,1111.802563,1111.802563,1.137075,1.137075
7.100000,36.362042,279.216719,0.000000,1.056688,,1.056688,372.917750,49.967381,286.405768,0.019886,0.000000,0.129005,0.148891,22.548979,157.573864,235.246076,0.000000,0.178291,0.178291,0.178291,23.091331,0.159201,0.181739,0.017461,9.129717,1076.702236,430.650095,128.803204,0.875986,0.340939,1111.262346,1111.262346,1.136630,1.136630
7.120000,36.252520,279.094272,0.000000,1.053514,,1.053514,371.688749,49.965385,286.230250,0.016251,0.000000,0.129359,0.145610,23.223514,156.929456,234.974248,0.000000,0.177936,0.177936,0.177936,23.021946,0.158653,0.181790,0.017718,9.111995,1075.912231,429.646208,128.690317,0.872727,0.340443,1110.722591,1110.722591,1.136186,1.136186
7.140000,36.143331,278.971927,0.000000,1.050352,,1.050352,370.464299,49.963090,286.043208,0.012614,0.000000,0.129719,0.142333,23.900728,156.276782,234.698039,0.000000,0.177576,0.177576,0.177576,22.951544,0.158108,0.181841,0.018003,9.094369,1075.124841,428.647914,128.577694,0.869483,0.339950,1110.183471,1110.183471,1.135743,1.135743
7.160000,36.034475,278.849683,0.000000,1.047201,,1.047201,369.244379,49.960527,285.843235,0.008976,0.000000,0.130086,0.139062,24.580873,155.614607,234.416887,0.000000,0.177210,0.177210,0.177210,22.879988,0.157565,0.181893,0.018324,9.076831,1074.339819,427.654887,128.465302,0.866253,0.339459,1109.644828,1109.644828,1.135301,1.135301
7.180000,35.925951,278.727541,0.000000,1.044060,,1.044060,368.028966,49.957577,285.628330,0.005337,0.000000,0.130460,0.135797,25.264192,154.941621,234.130183,0.000000,0.176836,0.176836,0.176836,22.807127,0.157025,0.181945,0.018685,9.059386,1073.556974,426.667336,128.353137,0.863036,0.338971,1109.106520,1109.106520,1.134861,1.134861
7.200000,35.817757,278.605500,0.000000,1.040931,,1.040931,366.818040,49.954150,285.396254,0.001697,0.000000,0.130842,0.132539,25.951028,154.255967,233.837078,0.000000,0.176454,0.176454,0.176454,22.732755,0.156488,0.181998,0.019100,9.042033,1072.776502,425.685185,128.241218,0.859833,0.338486,1108.568710,1108.568710,1.134421,1.134421
7.220000,35.709893,278.483560,0.000000,1.037812,,1.037812,365.611579,49.978407,285.287060,0.000000,0.000000,0.131088,0.131088,26.285480,153.814338,233.647799,0.000000,0.176207,0.176207,0.176207,22.684778,0.155953,0.084852,0.012340,7.609015,1726.262983,348.505583,147.579101,1.837944,0.240804,1311.327120,1311.327120,1.103655,1.103655
7.240000,35.602357,278.361722,0.000000,1.034703,,1.034703,364.409563,50.000518,285.289660,0.000000,0.000000,0.131145,0.131145,26.296510,153.712901,233.604280,0.000000,0.176150,0.176150,0.176150,22.673751,0.155420,0.000000,0.002839,1.013250,300.000000,0.000000,0.000000,,0.155420,,,,
