time_s,n2o_tank_pressure_bar,n2o_tank_temperature_k,n2o_tank_liquid_mass_kg,n2o_tank_vapour_mass_kg,n2o_tank_pressurant_gas_mass_kg,n2o_tank_total_mass_kg,n2o_tank_total_internal_energy_kj,ethanol_tank_pressure_bar,ethanol_tank_temperature_k,ethanol_tank_liquid_mass_kg,ethanol_tank_vapour_mass_kg,ethanol_tank_pressurant_gas_mass_kg,ethanol_tank_total_mass_kg,ethanol_tank_total_internal_energy_kj,n2_tank_pressure_bar,n2_tank_temperature_k,n2_tank_liquid_mass_kg,n2_tank_vapour_mass_kg,n2_tank_pressurant_gas_mass_kg,n2_tank_total_mass_kg,n2_tank_total_internal_energy_kj,n2o_injector_mdot_kg_s,ethanol_injector_mdot_kg_s,ethanol_regulator_mdot_kg_s,engine_chamber_pressure_bar,engine_chamber_temperature_k,engine_thrust_n,engine_isp_s,engine_mixture_ratio,engine_total_mdot_kg_s,engine_cstar_ideal_m_s,engine_cstar_delivered_m_s,engine_cf_ideal,engine_cf_delivered
2.220000,50.757449,293.352311,3.107915,0.768879,,3.876794,918.715465,49.998820,292.835571,2.395341,0.000000,0.114774,2.510115,-353.647374,210.541762,265.640085,0.000000,0.258199,0.258199,0.258199,38.747794,0.842330,0.288192,0.021148,34.683105,2624.175145,2515.681121,226.911238,2.922810,1.130522,1505.944372,1505.944372,1.477637,1.477637
2.240000,50.681071,293.285889,3.088467,0.771497,,3.859965,915.097720,49.998820,292.831122,2.389571,0.000000,0.115198,2.504769,-352.676709,209.803139,265.377958,0.000000,0.257776,0.257776,0.257776,38.649726,0.841486,0.288487,0.021171,34.651777,2620.538021,2513.107924,226.789050,2.916892,1.129974,1505.313620,1505.313620,1.477460,1.477460
2.260000,50.604793,293.219475,3.069066,0.774086,,3.843152,911.486731,49.998820,292.826640,2.383795,0.000000,0.115622,2.499417,-351.705088,209.065738,265.115550,0.000000,0.257352,0.257352,0.257352,38.551672,0.840643,0.288783,0.021194,34.620430,2616.896433,2510.533568,226.666599,2.910987,1.129426,1504.681219,1504.681219,1.477283,1.477283
2.280000,50.528613,293.153070,3.049710,0.776646,,3.826356,907.882487,49.998790,292.822120,2.378014,0.000000,0.116046,2.494060,-350.732537,208.329569,264.852866,0.000000,0.256927,0.256927,0.256927,38.453632,0.839800,0.289078,0.021217,34.589046,2613.249830,2507.956479,226.543858,2.905094,1.128878,1504.047065,1504.047065,1.477105,1.477105
2.300000,50.452532,293.086674,3.030400,0.779177,,3.809577,904.284977,49.998760,292.817563,2.372226,0.000000,0.116471,2.488697,-349.759043,207.594629,264.589903,0.000000,0.256503,0.256503,0.256503,38.355607,0.838956,0.289374,0.021240,34.557638,2609.599521,2505.377796,226.420869,2.899215,1.128330,1503.411376,1503.411376,1.476928,1.476928
2.320000,50.376549,293.020286,3.011135,0.781679,,3.792814,900.694190,49.998760,292.812971,2.366433,0.000000,0.116896,2.483329,-348.784608,206.860916,264.326659,0.000000,0.256077,0.256077,0.256077,38.257597,0.838113,0.289669,0.021264,34.526201,2605.944961,2502.797025,226.297613,2.893349,1.127782,1502.774048,1502.774048,1.476750,1.476750
2.340000,50.300663,292.953905,2.991916,0.784153,,3.776069,897.110115,49.998760,292.808344,2.360634,0.000000,0.117322,2.477955,-347.809227,206.128436,264.063135,0.000000,0.255652,0.255652,0.255652,38.159602,0.837269,0.289964,0.021287,34.494738,2602.283726,2500.214440,226.174022,2.887492,1.127233,1502.134649,1502.134649,1.476572,1.476572
2.360000,50.224874,292.887532,2.972742,0.786599,,3.759341,893.532743,49.998760,292.803680,2.354828,0.000000,0.117748,2.472576,-346.832897,205.397187,263.799330,0.000000,0.255225,0.255225,0.255225,38.061622,0.836426,0.290260,0.021310,34.463245,2598.617738,2497.629718,226.050145,2.881647,1.126685,1501.493504,1501.493504,1.476393,1.476393
2.380000,50.149181,292.821166,2.953612,0.789017,,3.742629,889.962062,49.998760,292.798979,2.349017,0.000000,0.118175,2.467192,-345.855632,204.667173,263.535245,0.000000,0.254799,0.254799,0.254799,37.963658,0.835582,0.290555,0.021333,34.431729,2594.947695,2495.043421,225.926006,2.875815,1.126137,1500.850728,1500.850728,1.476214,1.476214
2.400000,50.073584,292.754806,2.934527,0.791407,,3.725934,886.398063,49.998760,292.794239,2.343200,0.000000,0.118602,2.461802,-344.877428,203.938391,263.270877,0.000000,0.254372,0.254372,0.254372,37.865709,0.834738,0.290850,0.021356,34.400179,2591.272401,2492.454636,225.801560,2.869994,1.125589,1500.206101,1500.206101,1.476035,1.476035
2.420000,49.998082,292.688453,2.915486,0.793770,,3.709256,882.840735,49.998760,292.789461,2.337377,0.000000,0.119029,2.456407,-343.898284,203.210841,263.006225,0.000000,0.253944,0.253944,0.253944,37.767775,0.833895,0.291145,0.021380,34.368606,2587.592608,2489.864391,225.676836,2.864185,1.125040,1499.559720,1499.559720,1.475856,1.475856
2.440000,49.922675,292.622105,2.896489,0.796107,,3.692595,879.290068,49.998730,292.784645,2.331549,0.000000,0.119458,2.451006,-342.918196,202.484527,262.741291,0.000000,0.253516,0.253516,0.253516,37.669858,0.833051,0.291441,0.021403,34.337006,2583.908901,2487.272050,225.551846,2.858389,1.124492,1498.911801,1498.911801,1.475676,1.475676
2.460000,49.847363,292.555764,2.877535,0.798416,,3.675951,875.746051,49.998700,292.779793,2.325714,0.000000,0.119886,2.445600,-341.937152,201.759447,262.476072,0.000000,0.253087,0.253087,0.253087,37.571956,0.832207,0.291736,0.021426,34.305374,2580.222042,2484.677576,225.426606,2.852607,1.123943,1498.262302,1498.262302,1.475496,1.475496
2.480000,49.772144,292.489427,2.858625,0.800698,,3.659324,872.208677,49.998700,292.774903,2.319873,0.000000,0.120315,2.440188,-340.955168,201.035609,262.210570,0.000000,0.252658,0.252658,0.252658,37.474072,0.831363,0.292031,0.021450,34.273719,2576.530832,2482.081517,225.301088,2.846837,1.123394,1497.611074,1497.611074,1.475315,1.475315
2.500000,49.697018,292.423096,2.839759,0.802955,,3.642713,868.677932,49.998700,292.769975,2.314027,0.000000,0.120745,2.434771,-339.972238,200.313007,261.944782,0.000000,0.252229,0.252229,0.252229,37.376204,0.830520,0.292326,0.021473,34.242035,2572.833407,2479.483296,225.175231,2.841076,1.122845,1496.957779,1496.957779,1.475135,1.475135
2.520000,49.621984,292.356769,2.820935,0.805185,,3.626120,865.153806,49.998700,292.765006,2.308174,0.000000,0.121174,2.429349,-338.988373,199.591644,261.678709,0.000000,0.251799,0.251799,0.251799,37.278353,0.829676,0.292621,0.021496,34.210325,2569.131744,2476.883375,225.049095,2.835327,1.122297,1496.302757,1496.302757,1.474954,1.474954
2.540000,49.547043,292.290446,2.802154,0.807389,,3.609543,861.636291,49.998700,292.760000,2.302316,0.000000,0.121605,2.423921,-338.003558,198.871520,261.412349,0.000000,0.251369,0.251369,0.251369,37.180519,0.828832,0.292916,0.021520,34.178587,2565.425904,2474.281389,224.922676,2.829590,1.121748,1495.646010,1495.646010,1.474773,1.474773
2.560000,49.472193,292.224127,2.783416,0.809568,,3.592984,858.125376,49.998700,292.754955,2.296452,0.000000,0.122036,2.418487,-337.017791,198.152635,261.145702,0.000000,0.250938,0.250938,0.250938,37.082702,0.827988,0.293211,0.021543,34.146824,2561.715953,2471.677690,224.795977,2.823865,1.121199,1494.987540,1494.987540,1.474591,1.474591
2.580000,49.397434,292.157812,2.764720,0.811721,,3.576441,854.621052,49.998671,292.749872,2.290582,0.000000,0.122467,2.413049,-336.031068,197.434994,260.878770,0.000000,0.250507,0.250507,0.250507,36.984903,0.827144,0.293506,0.021566,34.115030,2558.001300,2469.071747,224.668975,2.818151,1.120650,1494.327234,1494.327234,1.474409,1.474409
2.600000,49.322766,292.091499,2.746066,0.813849,,3.559915,851.123308,49.998671,292.744748,2.284706,0.000000,0.122899,2.407604,-335.043407,196.718597,260.611549,0.000000,0.250075,0.250075,0.250075,36.887121,0.826300,0.293801,0.021590,34.083213,2554.284610,2466.464262,224.541752,2.812452,1.120101,1493.665558,1493.665558,1.474227,1.474227
2.620000,49.248188,292.025190,2.727454,0.815952,,3.543406,847.632135,49.998641,292.739584,2.278824,0.000000,0.123331,2.402155,-334.054800,196.003438,260.344037,0.000000,0.249642,0.249642,0.249642,36.789358,0.825456,0.294095,0.021613,34.051367,2550.562041,2463.854670,224.414190,2.806762,1.119552,1493.001816,1493.001816,1.474045,1.474045
2.640000,49.173699,291.958883,2.708883,0.818030,,3.526913,844.147521,49.998641,292.734382,2.272936,0.000000,0.123764,2.396700,-333.065238,195.289525,260.076238,0.000000,0.249210,0.249210,0.249210,36.691612,0.824612,0.294390,0.021636,34.019493,2546.836915,2461.243206,224.286386,2.801086,1.119002,1492.336595,1492.336595,1.473862,1.473862
2.660000,49.099299,291.892578,2.690354,0.820083,,3.510438,840.669458,49.998641,292.729136,2.267042,0.000000,0.124197,2.391239,-332.074743,194.576857,259.808149,0.000000,0.248777,0.248777,0.248777,36.593885,0.823768,0.294685,0.021660,33.987597,2543.106676,2458.630158,224.158268,2.795420,1.118453,1491.669427,1491.669427,1.473679,1.473679
2.680000,49.024988,291.826274,2.671867,0.822113,,3.493979,837.197937,49.998641,292.723853,2.261143,0.000000,0.124631,2.385773,-331.083285,193.865433,259.539769,0.000000,0.248343,0.248343,0.248343,36.496176,0.822924,0.294980,0.021683,33.955669,2539.372142,2456.014790,224.029847,2.789765,1.117904,1491.000415,1491.000415,1.473495,1.473495
2.700000,48.950765,291.759973,2.653420,0.824118,,3.477538,833.732946,49.998641,292.718527,2.255237,0.000000,0.125065,2.380302,-330.090889,193.155255,259.271097,0.000000,0.247909,0.247909,0.247909,36.398486,0.822080,0.295275,0.021707,33.923718,2535.633141,2453.397813,223.901130,2.784121,1.117355,1490.329591,1490.329591,1.473312,1.473312
2.720000,48.876629,291.693672,2.635014,0.826099,,3.461113,830.274478,49.998611,292.713158,2.249326,0.000000,0.125499,2.374825,-329.097551,192.446323,259.002134,0.000000,0.247474,0.247474,0.247474,36.300815,0.821236,0.295569,0.021730,33.891741,2531.891173,2450.779011,223.772153,2.778490,1.116805,1489.657178,1489.657178,1.473128,1.473128
2.740000,48.802580,291.627371,2.616649,0.828056,,3.444705,826.822523,49.998611,292.707750,2.243408,0.000000,0.125934,2.369343,-328.103249,191.738634,258.732876,0.000000,0.247039,0.247039,0.247039,36.203162,0.820392,0.295864,0.021754,33.859732,2528.146305,2448.157979,223.642914,2.772872,1.116256,1488.983181,1488.983181,1.472943,1.472943
2.760000,48.728617,291.561071,2.598324,0.829990,,3.428314,823.377070,49.998581,292.702300,2.237485,0.000000,0.126370,2.363855,-327.108000,191.032197,258.463326,0.000000,0.246604,0.246604,0.246604,36.105530,0.819548,0.296158,0.021777,33.827703,2524.395930,2445.535497,223.513342,2.767263,1.115706,1488.307120,1488.307120,1.472759,1.472759
2.780000,48.654741,291.494771,2.580040,0.831900,,3.411940,819.938110,49.998581,292.696807,2.231556,0.000000,0.126806,2.358362,-326.111811,190.327007,258.193482,0.000000,0.246167,0.246167,0.246167,36.007917,0.818704,0.296453,0.021801,33.795643,2520.644192,2442.910893,223.383548,2.761669,1.115156,1487.629707,1487.629707,1.472574,1.472574
2.800000,48.580950,291.428470,2.561796,0.833787,,3.395583,816.505633,49.998581,292.691273,2.225621,0.000000,0.127243,2.352864,-325.114661,189.623065,257.923342,0.000000,0.245731,0.245731,0.245731,35.910323,0.817860,0.296747,0.021824,33.763559,2516.886302,2440.284575,223.253399,2.756083,1.114607,1486.950124,1486.950124,1.472388,1.472388
2.820000,48.507243,291.362169,2.543591,0.835652,,3.379243,813.079630,49.998581,292.685697,2.219680,0.000000,0.127679,2.347360,-324.116562,188.920374,257.652908,0.000000,0.245294,0.245294,0.245294,35.812749,0.817016,0.297042,0.021848,33.731446,2513.124400,2437.656078,223.122951,2.750508,1.114057,1486.268721,1486.268721,1.472203,1.472203
2.840000,48.433621,291.295866,2.525426,0.837493,,3.362919,809.660092,49.998581,292.680077,2.213734,0.000000,0.128117,2.341851,-323.117512,188.218934,257.382178,0.000000,0.244857,0.244857,0.244857,35.715196,0.816172,0.297336,0.021871,33.699310,2509.359301,2435.026139,222.992228,2.744945,1.113508,1485.585606,1485.585606,1.472017,1.472017
2.860000,48.360083,291.229562,2.507301,0.839312,,3.346613,806.247011,49.998551,292.674412,2.207781,0.000000,0.128555,2.336336,-322.117518,187.518743,257.111150,0.000000,0.244419,0.244419,0.244419,35.617663,0.815327,0.297631,0.021895,33.667143,2505.590216,2432.393904,222.861205,2.739393,1.112958,1484.900688,1484.900688,1.471830,1.471830
2.880000,48.286629,291.163256,2.489215,0.841108,,3.330323,802.840375,49.998551,292.668707,2.201823,0.000000,0.128993,2.330816,-321.116560,186.819800,256.839823,0.000000,0.243980,0.243980,0.243980,35.520150,0.814483,0.297925,0.021919,33.634957,2501.820008,2429.760388,222.729968,2.733856,1.112408,1484.214449,1484.214449,1.471644,1.471644
2.900000,48.213257,291.096948,2.471168,0.842883,,3.314050,799.440177,49.998522,292.662956,2.195858,0.000000,0.129432,2.325290,-320.114656,186.122115,256.568201,0.000000,0.243542,0.243542,0.243542,35.422658,0.813639,0.298219,0.021942,33.602737,2498.043974,2427.124400,222.598371,2.728327,1.111858,1483.526023,1483.526023,1.471457,1.471457
2.920000,48.139968,291.030637,2.453160,0.844635,,3.297794,796.046405,49.998522,292.657163,2.189888,0.000000,0.129871,2.319759,-319.111796,185.425678,256.296276,0.000000,0.243102,0.243102,0.243102,35.325187,0.812795,0.298513,0.021966,33.570494,2494.265574,2424.486834,222.466519,2.722811,1.111308,1482.836033,1482.836033,1.471269,1.471269
2.940000,48.066760,290.964322,2.435190,0.846365,,3.281555,792.659051,49.998522,292.651326,2.183912,0.000000,0.130311,2.314223,-318.107975,184.730497,256.024055,0.000000,0.242662,0.242662,0.242662,35.227737,0.811951,0.298807,0.021989,33.538223,2490.482125,2421.847294,222.334331,2.717304,1.110758,1482.143979,1482.143979,1.471082,1.471082
2.960000,47.993634,290.898005,2.417260,0.848073,,3.265333,789.278107,49.998522,292.645444,2.177930,0.000000,0.130751,2.308681,-317.103205,184.036569,255.751531,0.000000,0.242222,0.242222,0.242222,35.130309,0.811107,0.299102,0.022013,33.505929,2486.695735,2419.206164,222.201868,2.711809,1.110208,1481.450238,1481.450238,1.470894,1.470894
2.980000,47.920589,290.831683,2.399368,0.849760,,3.249128,785.903565,49.998492,292.639517,2.171942,0.000000,0.131192,2.303134,-316.097478,183.343895,255.478707,0.000000,0.241781,0.241781,0.241781,35.032902,0.810262,0.299396,0.022037,33.473606,2482.905772,2416.562902,222.069107,2.706325,1.109658,1480.754685,1480.754685,1.470705,1.470705
3.000000,47.847624,290.765358,2.381514,0.851426,,3.232940,782.535412,49.998492,292.633547,2.165948,0.000000,0.131633,2.297581,-315.090789,182.652475,255.205580,0.000000,0.241340,0.241340,0.241340,34.935517,0.809418,0.299690,0.022060,33.441256,2479.113674,2413.917845,221.936091,2.700854,1.109108,1480.057578,1480.057578,1.470517,1.470517
3.020000,47.774739,290.699028,2.363698,0.853070,,3.216768,779.173642,49.998462,292.627530,2.159948,0.000000,0.132075,2.292023,-314.083152,181.962311,254.932150,0.000000,0.240899,0.240899,0.240899,34.838154,0.808574,0.299984,0.022084,33.408880,2475.316030,2411.270787,221.802717,2.695391,1.108558,1479.358278,1479.358278,1.470328,1.470328
3.040000,47.701933,290.632693,2.345920,0.854694,,3.200614,775.818245,49.998462,292.621467,2.153943,0.000000,0.132517,2.286460,-313.074561,181.273400,254.658415,0.000000,0.240456,0.240456,0.240456,34.740813,0.807730,0.300278,0.022108,33.376482,2471.517755,2408.622294,221.669134,2.689943,1.108008,1478.657754,1478.657754,1.470138,1.470138
3.060000,47.629207,290.566352,2.328180,0.856296,,3.184476,772.469213,49.998462,292.615358,2.147931,0.000000,0.132960,2.280891,-312.065009,180.585746,254.384377,0.000000,0.240014,0.240014,0.240014,34.643494,0.806886,0.300572,0.022131,33.344051,2467.714029,2405.971406,221.535189,2.684503,1.107457,1477.954965,1477.954965,1.469949,1.469949
3.080000,47.556559,290.500006,2.310477,0.857878,,3.168355,769.126537,49.998462,292.609202,2.141914,0.000000,0.133403,2.275317,-311.054507,179.899348,254.110033,0.000000,0.239571,0.239571,0.239571,34.546198,0.806042,0.300866,0.022155,33.311598,2463.906291,2403.318975,221.400930,2.679073,1.106907,1477.250238,1477.250238,1.469759,1.469759
3.100000,47.483989,290.433654,2.292812,0.859439,,3.152251,765.790208,49.998462,292.602999,2.135891,0.000000,0.133846,2.269737,-310.043052,179.214207,253.835383,0.000000,0.239127,0.239127,0.239127,34.448925,0.805197,0.301160,0.022179,33.279117,2460.095991,2400.664654,221.266397,2.673655,1.106357,1476.543834,1476.543834,1.469568,1.469568
3.120000,47.411496,290.367296,2.275184,0.860980,,3.136164,762.460217,49.998432,292.596747,2.129862,0.000000,0.134290,2.264152,-309.030638,178.530320,253.560426,0.000000,0.238683,0.238683,0.238683,34.351674,0.804353,0.301454,0.022203,33.246611,2456.282483,2398.008535,221.131569,2.668248,1.105807,1475.835626,1475.835626,1.469378,1.469378
3.140000,47.339080,290.300931,2.257593,0.862501,,3.120094,759.136554,49.998432,292.590451,2.123827,0.000000,0.134735,2.258562,-308.017259,177.847691,253.285160,0.000000,0.238238,0.238238,0.238238,34.254446,0.803509,0.301747,0.022227,33.214074,2452.466524,2395.350140,220.996464,2.662853,1.105256,1475.125745,1475.125745,1.469187,1.469187
3.160000,47.266741,290.234558,2.240039,0.864001,,3.104041,755.819213,49.998402,292.584106,2.117786,0.000000,0.135180,2.252966,-307.002918,177.166321,253.009586,0.000000,0.237793,0.237793,0.237793,34.157242,0.802665,0.302041,0.022250,33.181520,2448.646756,2392.690705,220.861050,2.657468,1.104706,1474.413929,1474.413929,1.468995,1.468995
3.180000,47.194478,290.168178,2.222522,0.865482,,3.088004,752.508183,49.998402,292.577714,2.111739,0.000000,0.135626,2.247365,-305.987619,176.486207,252.733700,0.000000,0.237348,0.237348,0.237348,34.060061,0.801821,0.302335,0.022274,33.148926,2444.824642,2390.028316,220.725353,2.652095,1.104155,1473.700444,1473.700444,1.468803,1.468803
3.200000,47.122290,290.101790,2.205042,0.866943,,3.071985,749.203455,49.998402,292.571275,2.105687,0.000000,0.136071,2.241758,-304.971357,175.807352,252.457505,0.000000,0.236902,0.236902,0.236902,33.962905,0.800976,0.302629,0.022298,33.116321,2440.998105,2387.365273,220.589331,2.646731,1.103605,1472.984891,1472.984891,1.468611,1.468611
3.220000,47.050177,290.035394,2.187598,0.868384,,3.055982,745.905024,49.998402,292.564785,2.099628,0.000000,0.136518,2.236146,-303.954141,175.129760,252.181002,0.000000,0.236456,0.236456,0.236456,33.865772,0.800132,0.302922,0.022322,33.083673,2437.167894,2384.699056,220.452981,2.641377,1.103054,1472.267403,1472.267403,1.468419,1.468419
3.240000,46.978139,289.968989,2.170190,0.869806,,3.039996,742.612877,49.998373,292.558247,2.093564,0.000000,0.136965,2.230529,-302.935953,174.453420,251.904181,0.000000,0.236009,0.236009,0.236009,33.768663,0.799288,0.303216,0.022346,33.051014,2433.334776,2382.032243,220.316349,2.636034,1.102504,1471.548113,1471.548113,1.468226,1.468226
3.260000,46.906175,289.902574,2.152819,0.871208,,3.024027,739.327007,49.998373,292.551662,2.087494,0.000000,0.137412,2.224906,-301.916799,173.778344,251.627051,0.000000,0.235561,0.235561,0.235561,33.671578,0.798444,0.303509,0.022370,33.018314,2429.500237,2379.362359,220.179455,2.630704,1.101953,1470.827293,1470.827293,1.468033,1.468033
3.280000,46.834284,289.836150,2.135484,0.872591,,3.008075,736.047407,49.998343,292.545025,2.081418,0.000000,0.137860,2.219278,-300.896693,173.104527,251.349606,0.000000,0.235113,0.235113,0.235113,33.574519,0.797600,0.303803,0.022394,32.985604,2425.661457,2376.691961,220.042236,2.625383,1.101403,1470.104404,1470.104404,1.467839,1.467839
3.300000,46.762467,289.769717,2.118185,0.873956,,2.992140,732.774069,49.998343,292.538340,2.075336,0.000000,0.138308,2.213644,-299.875616,172.431968,251.071845,0.000000,0.234665,0.234665,0.234665,33.477483,0.796755,0.304096,0.022418,32.952848,2421.820641,2374.018166,219.904732,2.620074,1.100852,1469.379855,1469.379855,1.467646,1.467646
3.320000,46.690722,289.703272,2.100921,0.875301,,2.976222,729.506981,49.998343,292.531602,2.069248,0.000000,0.138757,2.208005,-298.853585,171.760671,250.793769,0.000000,0.234216,0.234216,0.234216,33.380473,0.795911,0.304390,0.022441,32.920084,2417.974949,2371.343899,219.766882,2.614773,1.100301,1468.653096,1468.653096,1.467451,1.467451
3.340000,46.619049,289.636818,2.083693,0.876627,,2.960321,726.246139,49.998343,292.524816,2.063154,0.000000,0.139207,2.202361,-297.830574,171.090632,250.515375,0.000000,0.233767,0.233767,0.233767,33.283487,0.795067,0.304684,0.022466,32.887278,2414.126590,2368.666573,219.628728,2.609483,1.099750,1467.924538,1467.924538,1.467257,1.467257
3.360000,46.547448,289.570352,2.066501,0.877935,,2.944436,722.991530,49.998313,292.517979,2.057055,0.000000,0.139656,2.196711,-296.806602,170.421856,250.236665,0.000000,0.233317,0.233317,0.233317,33.186528,0.794223,0.304977,0.022489,32.854461,2410.275619,2365.988602,219.490292,2.604204,1.099200,1467.194183,1467.194183,1.467062,1.467062
3.380000,46.475918,289.503874,2.049344,0.879225,,2.928569,719.743151,49.998313,292.511088,2.050949,0.000000,0.140107,2.191056,-295.781673,169.754339,249.957635,0.000000,0.232867,0.232867,0.232867,33.089593,0.793378,0.305270,0.022514,32.821599,2406.422814,2363.307401,219.351573,2.598937,1.098649,1466.462171,1466.462171,1.466866,1.466866
3.400000,46.404458,289.437385,2.032222,0.880496,,2.912718,716.500989,49.998283,292.504146,2.044838,0.000000,0.140557,2.185396,-294.755777,169.088082,249.678285,0.000000,0.232416,0.232416,0.232416,32.992684,0.792534,0.305564,0.022538,32.788728,2402.565300,2360.625600,219.212506,2.593678,1.098098,1465.727945,1465.727945,1.466671,1.466671
3.420000,46.333069,289.370883,2.015136,0.881748,,2.896884,713.265039,49.998283,292.497150,2.038721,0.000000,0.141009,2.179730,-293.728920,168.423084,249.398614,0.000000,0.231965,0.231965,0.231965,32.895801,0.791690,0.305857,0.022562,32.755811,2398.706048,2357.940505,219.073157,2.588431,1.097547,1464.992064,1464.992064,1.466475,1.466475
3.440000,46.261750,289.304368,1.998084,0.882983,,2.881067,710.035292,49.998283,292.490103,2.032598,0.000000,0.141460,2.174058,-292.701094,167.759349,249.118622,0.000000,0.231513,0.231513,0.231513,32.798943,0.790846,0.306150,0.022586,32.722889,2394.842906,2355.255136,218.933485,2.583193,1.096996,1464.254106,1464.254106,1.466278,1.466278
3.460000,46.190499,289.237841,1.981068,0.884200,,2.865267,706.811738,49.998253,292.483003,2.026469,0.000000,0.141913,2.168382,-291.672293,167.096872,248.838305,0.000000,0.231061,0.231061,0.231061,32.702112,0.790001,0.306444,0.022610,32.689919,2390.976645,2352.566307,218.793485,2.577965,1.096445,1463.514212,1463.514212,1.466082,1.466082
3.480000,46.119318,289.171299,1.964086,0.885398,,2.849484,703.594370,49.998253,292.475850,2.020334,0.000000,0.142365,2.162700,-290.642523,166.435660,248.557667,0.000000,0.230608,0.230608,0.230608,32.605307,0.789157,0.306737,0.022634,32.656941,2387.109540,2349.877131,218.653251,2.572750,1.095894,1462.772807,1462.772807,1.465884,1.465884
3.500000,46.048205,289.104744,1.947138,0.886580,,2.833718,700.383182,49.998224,292.468645,2.014194,0.000000,0.142818,2.157012,-289.611775,165.775706,248.276702,0.000000,0.230155,0.230155,0.230155,32.508529,0.788313,0.307030,0.022658,32.623917,2383.237295,2347.184449,218.512621,2.567542,1.095343,1462.029026,1462.029026,1.465687,1.465687
3.520000,45.977159,289.038174,1.930225,0.887743,,2.817968,697.178164,49.998224,292.461385,2.008047,0.000000,0.143272,2.151319,-288.580063,165.117017,247.995413,0.000000,0.229701,0.229701,0.229701,32.411778,0.787469,0.307323,0.022682,32.590885,2379.364191,2344.491483,218.371759,2.562347,1.094792,1461.283751,1461.283751,1.465489,1.465489
3.540000,45.906181,288.971590,1.913347,0.888889,,2.802236,693.979308,49.998224,292.454070,2.001895,0.000000,0.143726,2.145621,-287.547382,164.459588,247.713796,0.000000,0.229247,0.229247,0.229247,32.315054,0.786624,0.307616,0.022707,32.557805,2375.485911,2341.794931,218.230500,2.557159,1.094240,1460.536108,1460.536108,1.465291,1.465291
3.560000,45.835270,288.904990,1.896503,0.890018,,2.786520,690.786607,49.998224,292.446703,1.995737,0.000000,0.144181,2.139918,-286.513717,163.803421,247.431853,0.000000,0.228793,0.228793,0.228793,32.218357,0.785780,0.307910,0.022731,32.524721,2371.605485,2339.098250,218.088966,2.551982,1.093690,1459.786671,1459.786671,1.465092,1.465092
3.580000,45.764425,288.838375,1.879692,0.891129,,2.770822,687.600053,49.998194,292.439279,1.989573,0.000000,0.144636,2.134209,-285.479085,163.148516,247.149580,0.000000,0.228338,0.228338,0.228338,32.121687,0.784935,0.308203,0.022755,32.491588,2367.722206,2336.398022,217.947103,2.546815,1.093138,1459.035295,1459.035295,1.464893,1.464893
3.600000,45.693646,288.771744,1.862916,0.892224,,2.755140,684.419637,49.998194,292.431797,1.983403,0.000000,0.145091,2.128494,-284.443492,162.494869,246.866975,0.000000,0.227882,0.227882,0.227882,32.025045,0.784091,0.308496,0.022779,32.458443,2363.836875,2333.697060,217.804959,2.541659,1.092587,1458.282126,1458.282126,1.464694,1.464694
3.620000,45.622932,288.705096,1.846174,0.893301,,2.739475,681.245352,49.998164,292.424261,1.977227,0.000000,0.145548,2.122775,-283.406914,161.842484,246.584040,0.000000,0.227426,0.227426,0.227426,31.928430,0.783247,0.308789,0.022804,32.425261,2359.948026,2330.993475,217.662473,2.536512,1.092036,1457.526871,1457.526871,1.464494,1.464494
3.640000,45.552284,288.638431,1.829466,0.894361,,2.723827,678.077191,49.998164,292.416670,1.971045,0.000000,0.146004,2.117050,-282.369358,161.191362,246.300773,0.000000,0.226969,0.226969,0.226969,31.831844,0.782402,0.309082,0.022828,32.392059,2356.057972,2328.288579,217.519724,2.531377,1.091484,1456.769972,1456.769972,1.464294,1.464294
3.660000,45.481699,288.571749,1.812791,0.895405,,2.708196,674.915146,49.998164,292.409021,1.964858,0.000000,0.146461,2.111319,-281.330827,160.541503,246.017174,0.000000,0.226512,0.226512,0.226512,31.735285,0.781558,0.309375,0.022852,32.358821,2352.162967,2325.581066,217.376587,2.526249,1.090933,1456.010689,1456.010689,1.464094,1.464094
3.680000,45.411179,288.505050,1.796149,0.896432,,2.692581,671.759208,49.998134,292.401316,1.958665,0.000000,0.146919,2.105583,-280.291316,159.892904,245.733239,0.000000,0.226055,0.226055,0.226055,31.638755,0.780714,0.309668,0.022877,32.325564,2348.265323,2322.872300,217.233142,2.521131,1.090382,1455.249464,1455.249464,1.463893,1.463893
3.700000,45.340723,288.438332,1.779542,0.897442,,2.676984,668.609372,49.998134,292.393553,1.952465,0.000000,0.147377,2.099842,-279.250829,159.245566,245.448969,0.000000,0.225597,0.225597,0.225597,31.542253,0.779869,0.309961,0.022901,32.292272,2344.366694,2320.161001,217.089427,2.516025,1.089830,1454.486668,1454.486668,1.463692,1.463692
3.720000,45.270329,288.371595,1.762967,0.898437,,2.661404,665.465627,49.998104,292.385730,1.946260,0.000000,0.147835,2.094096,-278.209367,158.599488,245.164359,0.000000,0.225138,0.225138,0.225138,31.445780,0.779025,0.310254,0.022926,32.258959,2340.463899,2317.448389,216.945357,2.510927,1.089279,1453.721554,1453.721554,1.463490,1.463490
